,v,d,result
2620,0.5855213159769002,1.143888773501308,Laminar
2621,2.1556605670504876,1.5562315808999647,Transition
2622,2.888309345099804,1.2881684031007565,Turbulent
2623,2.4232960804494588,1.138088551171457,Transition
2624,2.4825496606408834,1.7233490890485825,Turbulent
2625,0.5799539188216327,1.0323561666938816,Laminar
2626,1.221491001238772,1.8105650267629203,Transition
2627,2.551912036447864,1.3279833391215032,Transition
2628,3.063995842804443,1.5714987104056033,Turbulent
2629,2.05050049401973,1.8486077248150667,Turbulent
2630,3.3876066668700675,1.4076942144829063,Turbulent
2631,1.8422248384435527,1.622838934517751,Transition
2632,1.5165462464541837,1.9138806435572588,Transition
2633,2.370803665466667,1.972352949582447,Turbulent
2634,2.513755132618851,1.1252853744146831,Transition
2635,3.2972884359889627,1.2844775839573828,Turbulent
2636,1.8640263760217346,1.2062064269071486,Transition
2637,1.3028083478295143,1.186867826287466,Laminar
2638,1.2102253829514007,1.9322848837348912,Transition
2639,3.2244038889099067,1.1180654548879432,Turbulent
2640,1.5041672501890586,1.1714150843212585,Laminar
2641,2.7672176224241944,1.9195899088455246,Turbulent
2642,2.572635127002116,1.8866669901353923,Turbulent
2643,3.2394764886249603,1.7126260652366614,Turbulent
2644,1.5612390400285894,1.5756035245880216,Transition
2645,1.2489319337281153,1.5635462437262084,Transition
2646,1.8291551750682555,1.85653984042189,Transition
2647,2.347964437554101,1.7276912059107032,Turbulent
2648,2.4704116634349087,1.0891156680252323,Transition
2649,2.406537493875119,1.542750481545792,Turbulent
2650,0.47869117214668633,1.8405747473041614,Laminar
2651,1.8679658377139834,1.3754496360730188,Transition
2652,0.5560218823941542,1.3174185401383376,Laminar
2653,1.7314418322638239,1.6070477686010496,Transition
2654,2.5455035817633918,1.7400814246279266,Turbulent
2655,1.5101196972843476,1.1877141277867729,Transition
2656,1.6061839503467414,1.725711238186136,Transition
2657,2.7198972451821444,1.0811595229731146,Transition
2658,1.380934334000282,1.63519494031086,Transition
2659,0.9322835448455,1.3828272776504709,Laminar
2660,2.2142928808236495,1.9884144034165594,Turbulent
2661,0.49586292913974594,1.4860983770798541,Laminar
2662,3.1977145531548223,1.6378559747810946,Turbulent
2663,1.5577256385312914,1.7651664396999898,Transition
2664,2.6735583470337434,1.6642121802627343,Turbulent
2665,0.962580275157114,1.296948724123101,Laminar
2666,0.9691410192938033,1.6469604595553349,Laminar
2667,3.0515343002678783,1.492113624257694,Turbulent
2668,2.942252498851389,1.2146936435964593,Turbulent
2669,3.096564533886461,1.8939794357325073,Turbulent
2670,3.1310107488680408,1.7053077129270502,Turbulent
2671,3.392653098131626,1.9613302372017984,Turbulent
2672,2.7382043845733817,1.4678896297128243,Turbulent
2673,1.7094301958205453,1.5983621270637758,Transition
2674,2.7493831798333566,1.0531403772320445,Transition
2675,2.1177013658041592,1.400172514992215,Transition
2676,0.892860847278232,1.0261749724601694,Laminar
2677,1.4314155568249234,1.336024163910539,Transition
2678,3.0997879275169105,1.7769521488081939,Turbulent
2679,1.1295995033042092,1.5217139503356505,Laminar
2680,0.9725944148641564,1.3701652925009395,Laminar
2681,1.7490210028288176,1.6753693513527046,Transition
2682,3.089623705018394,1.4870931786246748,Turbulent
2683,1.5470304139417403,1.039054162405955,Laminar
2684,2.918590034354384,1.2797100751758723,Turbulent
2685,2.051529944487022,1.4195668239667083,Transition
2686,2.5002317035230477,1.293032495265256,Transition
2687,0.6567234852786389,1.160912330978561,Laminar
2688,3.1629488801162613,1.152585155055399,Turbulent
2689,1.626253155756558,1.7327930646189513,Transition
2690,0.552786601017138,1.2500298097121456,Laminar
2691,1.501019669313668,1.3687078608499514,Transition
2692,1.7960286138054773,1.3047616206148702,Transition
2693,1.506344180721622,1.2414801401142834,Transition
2694,1.3833716126357487,1.1050223607824936,Laminar
2695,2.2941446446319604,1.900812627273686,Turbulent
2696,2.3133042746356582,1.7515719850041815,Turbulent
2697,0.6408017846130775,1.6502953686699513,Laminar
2698,2.86545588086383,1.02083335501267,Transition
2699,0.9871031834946512,1.438952844568417,Laminar
2700,1.866422967269059,1.5233830782835887,Transition
2701,1.0009570134734114,1.5747416448889773,Laminar
2702,3.077836135861689,1.8542003769909754,Turbulent
2703,2.477758788214387,1.2231667068983965,Transition
2704,0.8951601500027294,1.1747260608696348,Laminar
2705,1.9854660579769647,1.1053477506745146,Transition
2706,0.9776342137222803,1.5146650065574776,Laminar
2707,0.5485240872393717,1.442769183930614,Laminar
2708,0.9914443372563838,1.2111253100249213,Laminar
2709,2.8651751078110688,1.4808186632406044,Turbulent
2710,1.010540268791641,1.805831673359298,Transition
2711,1.058627696500143,1.869724213249094,Transition
2712,2.0145767265280363,1.9448148773930738,Turbulent
2713,3.218466593919296,1.6500546024408158,Turbulent
2714,0.43974834483917724,1.7211921020788765,Laminar
2715,1.8220142776259665,1.2183560391671122,Transition
2716,0.9968514458282797,1.4719045094650314,Laminar
2717,1.3026487579912567,1.5814374982549095,Transition
2718,1.1043893485900294,1.1772561266838881,Laminar
2719,2.9304017854502287,1.4747397885569105,Turbulent
2720,3.1465741440708945,1.544901737593268,Turbulent
2721,0.8984747922241324,1.4468238079801514,Laminar
2722,2.152061793815109,1.1428800252915634,Transition
2723,2.5570949673310297,1.9610309962355004,Turbulent
2724,0.7072655399844221,1.0340866694345798,Laminar
2725,2.319955516045623,1.2576533679390134,Transition
2726,2.6927794228813338,1.8874919564881703,Turbulent
2727,2.6690347549690268,1.68163059553358,Turbulent
2728,1.781561296508447,1.9363928218013364,Transition
2729,2.5942074179891454,1.1523559124979936,Transition
2730,2.2809982831305797,1.1482103573138835,Transition
2731,2.2245710184456504,1.3692008244753093,Transition
2732,1.4036868025914475,1.8137862492587544,Transition
2733,3.2300781599266064,1.2950698789330857,Turbulent
2734,3.053959251243195,1.4816814392366187,Turbulent
2735,1.1947506930067144,1.263833341785015,Laminar
2736,0.49209130381251276,1.831536689170664,Laminar
2737,3.338322663528474,1.1572723864417989,Turbulent
2738,3.227792234334823,1.4858406994846804,Turbulent
2739,2.6977677235385014,1.0363115171126158,Transition
2740,0.5225891898018052,1.7695528074917424,Laminar
2741,0.975457139259286,1.369388869127488,Laminar
2742,2.2730018015631983,1.389954434383437,Transition
2743,3.3530920902934254,1.183423998321593,Turbulent
2744,2.110692841404361,1.0393191567842208,Transition
2745,1.491265445787056,1.0495261279814503,Laminar
2746,2.2440981150539625,1.7043162803231544,Turbulent
2747,2.2985234430745374,1.565473199709424,Turbulent
2748,1.983129179007761,1.825618312335153,Turbulent
2749,0.49081197481121064,1.8730193625472351,Laminar
2750,1.35095317929713,1.7881645695781079,Transition
2751,2.036455946747049,1.7694112492303748,Turbulent
2752,3.1746653355495638,1.5532248457064934,Turbulent
2753,0.9038531985488116,1.5446157807885665,Laminar
2754,0.6069775558603401,1.1018730088450002,Laminar
2755,0.4731470910826593,1.2830866606886024,Laminar
2756,1.1250094909435175,1.3395341739302196,Laminar
2757,3.1438234959309916,1.5051970728678166,Turbulent
2758,3.309034908177513,1.9981445487944716,Turbulent
2759,2.4524639442965284,1.4768402358743153,Turbulent
2760,1.8264343432581902,1.668513627033533,Transition
2761,1.2611059493222525,1.5078846043010814,Transition
2762,3.2489149041985175,1.018855895983521,Transition
2763,1.3298730644597103,1.8198748870726655,Transition
2764,0.5715043942216683,1.4690171440555329,Laminar
2765,3.3283552531176266,1.0032672648627747,Transition
2766,1.5997736712549804,1.857619850768418,Transition
2767,3.229231814127552,1.937081206793718,Turbulent
2768,1.222142950484931,1.8632086386332556,Transition
2769,2.420556604310644,1.223517453304698,Transition
2770,3.181961152663326,1.7228650220168722,Turbulent
2771,1.4884986947988583,1.5120763824309322,Transition
2772,2.233279248983096,1.0832039134957403,Transition
2773,1.4911735402201969,1.7252465563286492,Transition
2774,3.196051128797175,1.215733150329363,Turbulent
2775,2.445201747873632,1.595006710538902,Turbulent
2776,0.5562366778362716,1.1088097392676382,Laminar
2777,1.7805114145720116,1.7282675913247734,Transition
2778,2.5482779377365508,1.7997325012020562,Turbulent
2779,2.517642933477275,1.9538252734473862,Turbulent
2780,0.8815130704267292,1.3183742874701965,Laminar
2781,2.7848085681996646,1.9476975873754436,Turbulent
2782,1.9823176797737103,1.4800832203884822,Transition
2783,2.7909083142038287,1.7711628968022262,Turbulent
2784,0.5080584360104776,1.5349735904061554,Laminar
2785,2.130496245993853,1.6973404923429616,Turbulent
2786,0.7166458739136918,1.608186015646436,Laminar
2787,2.2431831870764016,1.4459568057297387,Transition
2788,0.6265956146969007,1.1543193199567705,Laminar
2789,3.0731279802637514,1.0705167648854328,Transition
2790,0.6453940060070217,1.0802254535849536,Laminar
2791,0.751407521238028,1.2229822812953879,Laminar
2792,1.2937008095438058,1.8684431786461806,Transition
2793,1.280750005959581,1.5599572870193525,Transition
2794,0.5117624091631378,1.8752876862183157,Laminar
2795,1.7766359354969246,1.294715290651524,Transition
2796,0.44086942415371966,1.3047084064145205,Laminar
2797,1.5882901201723905,1.9834257317871773,Transition
2798,1.2558424404675896,1.017656397545815,Laminar
2799,2.7692129617841728,1.7624548905487363,Turbulent
2800,3.049382965090736,1.891693583121148,Turbulent
2801,3.086848657967415,1.7849673379201805,Turbulent
2802,0.8228995906108548,1.7660034780996945,Laminar
2803,3.2004919621688206,1.9888062346715878,Turbulent
2804,2.789852134174636,1.0298397387134357,Transition
2805,1.3893435050213707,1.2187058369450399,Laminar
2806,1.2979132426625213,1.3625256739168687,Laminar
2807,1.581076239366443,1.1168392239641793,Laminar
2808,1.2663910909095546,1.648188494297343,Transition
2809,2.610199124591517,1.0382561146931797,Transition
2810,1.522912275903245,1.8202430006973527,Transition
2811,2.99121486694403,1.4365968627603518,Turbulent
2812,1.190339809734311,1.1276126773371278,Laminar
2813,1.5244489219109219,1.355140547069011,Transition
2814,0.5110880180020619,1.8747952908748897,Laminar
2815,0.8695208587852943,1.202665780839475,Laminar
2816,2.4014930473372633,1.7981977767010866,Turbulent
2817,2.7498670689318225,1.4925973538192285,Turbulent
2818,1.1097192275871712,1.0259392181365836,Laminar
2819,2.1856827169846755,1.218943180953136,Transition
2820,0.5790465587475979,1.3658943330697837,Laminar
2821,3.106729074515767,1.316690081133862,Turbulent
2822,0.902061772900336,1.4673023558552514,Laminar
2823,0.4152648843313531,1.313338649639984,Laminar
2824,1.7524000033941336,1.1365649967019538,Transition
2825,0.8827065802096103,1.6939142734426706,Laminar
2826,1.7144778238276812,1.2986127043834657,Transition
2827,1.5550783336691585,1.3385487378747398,Transition
2828,0.9040974879093959,1.0060350524081212,Laminar
2829,1.6334780258215251,1.9678826374086689,Transition
2830,2.804341069184525,1.4018091841145868,Turbulent
2831,1.4530467080378808,1.38168660166459,Transition
2832,2.43062565166439,1.662338214204206,Turbulent
2833,3.076848885038243,1.497822036048525,Turbulent
2834,0.776002144571004,1.8684318985755732,Laminar
2835,1.0434900197444184,1.8083070172205966,Transition
2836,1.9180146423169218,1.9573902606909312,Turbulent
2837,2.036808948831858,1.251775300623161,Transition
2838,2.219217300622366,1.9209243693333702,Turbulent
2839,0.6695871576358515,1.1730006782956435,Laminar
2840,1.0483699021797315,1.3148943866035767,Laminar
2841,1.3528097969973907,1.8403091436462977,Transition
2842,0.8871133946540153,1.2155017429694526,Laminar
2843,1.7907949809948178,1.268343656687227,Transition
2844,2.1427002497096796,1.5073806067650717,Transition
2845,0.9284215550001542,1.2796137664331941,Laminar
2846,2.0491878490460964,1.6257081798553905,Transition
2847,0.8299325328113305,1.6524618451999633,Laminar
2848,2.704902293646505,1.4474077993656551,Turbulent
2849,3.2721313026144023,1.013994259789047,Transition
2850,1.8361720141967304,1.529344631141084,Transition
2851,3.369361199079046,1.5964775995396345,Turbulent
2852,1.895443436481179,1.1882055381039516,Transition
2853,2.5366842479104,1.1962615455473276,Transition
2854,2.6319926036963066,1.799083711093675,Turbulent
2855,3.1437021065297466,1.584056443975836,Turbulent
2856,0.7968825262287627,1.1959214496246116,Laminar
2857,3.38799574981887,1.8950901035662648,Turbulent
2858,1.099206608931103,1.4838694291427725,Laminar
2859,0.845803623944082,1.0833472642856672,Laminar
2860,2.9218827579635995,1.5891409289241893,Turbulent
2861,1.1687776805700854,1.7831764196746993,Transition
2862,2.090745693504426,1.1288779165893688,Transition
2863,0.8042529977765518,1.6210208241772812,Laminar
2864,2.670523599444808,1.21362914886405,Transition
2865,2.6335152455430895,1.9023819570484635,Turbulent
2866,2.1648823122995133,1.2415403366029738,Transition
2867,3.0060525655751604,1.9537270120561847,Turbulent
2868,2.422693082198704,1.9645366047788073,Turbulent
2869,3.1312777090321826,1.530704296907754,Turbulent
2870,0.41161681542896367,1.0479723916374901,Laminar
2871,0.8406088569318694,1.317252139628868,Laminar
2872,2.255261282246086,1.2929691284518547,Transition
2873,2.3368145890786285,1.7810092560925916,Turbulent
2874,3.3664207153602392,1.4021027580657415,Turbulent
2875,2.9997019475022144,1.353228641052619,Turbulent
2876,1.3188585243523683,1.5051208480681488,Transition
2877,2.535969243796924,1.6949277075318845,Turbulent
2878,1.1100183045552399,1.503361714530639,Laminar
2879,2.9496351323114958,1.4582295704464177,Turbulent
2880,1.7192361758563712,1.234365291797378,Transition
2881,2.8877238612224905,1.690645950860985,Turbulent
2882,2.2123354055560966,1.025083506947217,Transition
2883,3.3328354886503035,1.9363433045387817,Turbulent
2884,2.579962836340891,1.5166871651688836,Turbulent
2885,2.026797777133162,1.1242591472055588,Transition
2886,0.6607847865928422,1.2033983633981742,Laminar
2887,0.4312094513718058,1.12055408693339,Laminar
2888,1.4793616283799147,1.7301641187468333,Transition
2889,2.016953679908851,1.465641971980827,Transition
2890,1.963381023531348,1.0705322982571888,Transition
2891,1.0099647530973845,1.305557276239976,Laminar
2892,2.2368669255264355,1.3016787910176653,Transition
2893,0.6662313661734539,1.8651329387107536,Laminar
2894,1.5125401507215597,1.4870535047664912,Transition
2895,0.46444565009414407,1.6301154932062412,Laminar
2896,2.411168853905281,1.435862252443876,Transition
2897,1.903408131015495,1.9781196222077744,Turbulent
2898,0.612091613226498,1.4497621753379284,Laminar
2899,1.2520192039510871,1.896311617015819,Transition
2900,1.942545235020297,1.7939233612380177,Transition
2901,1.3591278899440051,1.9216330791409417,Transition
2902,3.040793118946724,1.675414174809123,Turbulent
2903,2.9338496621116974,1.661775668620125,Turbulent
2904,2.696836599345002,1.565778437487771,Turbulent
2905,0.5206655594648979,1.6165778309968446,Laminar
2906,2.3320387796428075,1.7812769003462092,Turbulent
2907,2.442369067498951,1.8280328762690476,Turbulent
2908,1.365496726984226,1.8645243882654365,Transition
2909,3.1853031163727112,1.7597388685740247,Turbulent
2910,0.9134240476635006,1.9795823767094678,Transition
2911,1.8390288446661511,1.046641937523626,Transition
2912,2.5723677380164274,1.819206337529819,Turbulent
2913,0.9813928433391473,1.1494961393109366,Laminar
2914,2.019095773878057,1.0061890689465347,Transition
2915,2.6902043537712106,1.7382225900512283,Turbulent
2916,1.4819164850738575,1.9056963240131344,Transition
2917,2.5741666871416937,1.8983533158933152,Turbulent
2918,1.8823006126039648,1.5526930020157867,Transition
2919,0.5831488984620983,1.916109379385603,Laminar
2920,0.7556468539648604,1.8857434028867175,Laminar
2921,2.913493535660772,1.1397602195889593,Transition
2922,2.032058378037737,1.8685817764989816,Turbulent
2923,1.5895718589597645,1.134259180479519,Transition
2924,2.854614246651885,1.8826546370925568,Turbulent
2925,0.81204617909114,1.8208581160184332,Laminar
2926,2.3618672767742437,1.7163044575228963,Turbulent
2927,2.8722488245929494,1.5550335726342572,Turbulent
2928,2.841970142969256,1.9200083629117355,Turbulent
2929,0.43657115822870507,1.0460093883905226,Laminar
2930,1.1225415512207062,1.4691660618081959,Laminar
2931,0.8332833857826487,1.6006031846770554,Laminar
2932,1.3487015209033337,1.5332227530901785,Transition
2933,2.109742861938815,1.876660750848988,Turbulent
2934,3.114499321785812,1.5850947408816722,Turbulent
2935,1.9439064838001898,1.1389642653191732,Transition
2936,2.066387767381177,1.0896598766496548,Transition
2937,2.6060729595567973,1.8423942351358689,Turbulent
2938,2.1145349907981976,1.3579714395246674,Transition
2939,2.7304525025776534,1.1887228959483926,Transition
2940,2.2812472599187092,1.168626146055949,Transition
2941,3.158806886242747,1.7626821933859556,Turbulent
2942,2.0844527554693086,1.5414648044692192,Transition
2943,1.1095052997746495,1.4655209973289922,Laminar
2944,2.399072963956804,1.9172788013408286,Turbulent
2945,3.2972180114228475,1.791460025643012,Turbulent
2946,0.4191919832609533,1.1364922768564214,Laminar
2947,1.4378843603577658,1.6438997513519698,Transition
2948,1.1689750126368676,1.0705458561606553,Laminar
2949,2.2201285390018226,1.0235686892350313,Transition
2950,0.8388710944309197,1.8298966570977857,Laminar
2951,3.370488447701523,1.8836842338450865,Turbulent
2952,0.5451286933907581,1.1614280771510472,Laminar
2953,1.2561099446685358,1.1823569580977706,Laminar
2954,2.5280368177946864,1.6376718802555406,Turbulent
2955,1.346709049612532,1.2641346509738525,Laminar
2956,0.7741795033815643,1.0048865027324485,Laminar
2957,1.2137126346082328,1.1970898909892282,Laminar
2958,3.2121454468225816,1.5424893155385409,Turbulent
2959,0.5139899674765138,1.4452843254139012,Laminar
2960,1.9034100066725523,1.6719356599908617,Transition
2961,1.8274164994861515,1.9893740810256522,Turbulent
2962,3.1790079439459094,1.3850639975124976,Turbulent
2963,2.3282241433621564,1.816555180111926,Turbulent
2964,0.7059446530953033,1.8132849765348584,Laminar
2965,2.4949154327395555,1.4166621806164095,Transition
2966,2.285795329655067,1.9938258186149644,Turbulent
2967,2.8028072524430203,1.8710605859363172,Turbulent
2968,0.615422255630232,1.9739346346819462,Laminar
2969,2.001232557255105,1.2162091462595142,Transition
2970,2.5472764263281307,1.0569909411150027,Transition
2971,2.7718910040933125,1.0141064065781764,Transition
2972,1.9283425248895973,1.4358541027501481,Transition
2973,1.0340819250885622,1.5487618935714078,Laminar
2974,2.0996812177459274,1.0877029925075898,Transition
2975,0.5818148992951163,1.1341890459202237,Laminar
2976,1.2812673157352379,1.9475875957691495,Transition
2977,1.2890501509817551,1.3935431864859051,Transition
2978,0.4215662040422573,1.2624480462766603,Laminar
2979,0.45633191047212784,1.550957066987443,Laminar
2980,0.4803824956559659,1.7885741950660983,Laminar
2981,1.8277950355168917,1.2360850816339202,Transition
2982,0.7590098953782429,1.3968172061462494,Laminar
2983,3.2786367716818745,1.5143235601277802,Turbulent
2984,1.7420485440247666,1.9475741770255213,Transition
2985,3.0575646046023577,1.5902833001405887,Turbulent
2986,2.7994456602513402,1.991178958054962,Turbulent
2987,1.6626286254104228,1.3812260658115205,Transition
2988,1.2165048423705205,1.81224460312851,Transition
2989,3.0381394538199866,1.2657645948016685,Turbulent
2990,2.920116510519169,1.272767516976201,Turbulent
2991,3.062312415278915,1.2025838708367507,Turbulent
2992,3.1640479198903986,1.15211504540569,Turbulent
2993,1.377447235982248,1.22984927533177,Laminar
2994,2.8456862290721356,1.1242267411136875,Transition
2995,0.6820237712825716,1.7075106861896243,Laminar
2996,0.8103382304692058,1.026853002633156,Laminar
2997,0.7774771257458643,1.0186634687625935,Laminar
2998,0.5674859194770673,1.254896988272024,Laminar
2999,1.4045371229245944,1.4553603024285766,Transition
3000,1.033275891239576,1.7466884016645454,Transition
3001,1.0268803181129431,1.550508337265541,Laminar
3002,3.243504992386834,1.5377222793060328,Turbulent
3003,2.5570342377126964,1.4378851398920396,Turbulent
3004,2.9772778245520777,1.9391913382706116,Turbulent
3005,0.7540964478678979,1.9358316765987444,Laminar
3006,0.8349552808148895,1.6420939628425089,Laminar
3007,2.4917615478387782,1.8868728294083201,Turbulent
3008,0.6238820544801322,1.0067006483302754,Laminar
3009,1.8059021493458247,1.4060321874960713,Transition
3010,0.6898267332018146,1.9662312197883325,Laminar
3011,3.258953162710793,1.6195049082142494,Turbulent
3012,2.71067884942752,1.4974438696942243,Turbulent
3013,2.529001443343547,1.7011378827211265,Turbulent
3014,1.8938690595139875,1.1403242584328401,Transition
3015,3.2666927451647383,1.2109742450243033,Turbulent
3016,1.521066040649686,1.2413385129330816,Transition
3017,0.7331556486402335,1.8795949010349253,Laminar
3018,3.386409379921479,1.9413285019947268,Turbulent
3019,1.9861030133066477,1.2618003501365267,Transition
3020,1.0946537788933393,1.8828114995488383,Transition
3021,1.1485768277341766,1.8746011254372235,Transition
3022,1.1991888083363147,1.7230638431638567,Transition
3023,3.2874340900486105,1.1049905482867584,Turbulent
3024,0.9856619547683001,1.7908962006564635,Laminar
3025,2.6031469941455696,1.1820260011010078,Transition
3026,0.6476421682343594,1.216293467762075,Laminar
3027,1.9351037196705088,1.3383334811265133,Transition
3028,2.3972372265659208,1.043751478086752,Transition
3029,2.366606742479367,1.978880912359128,Turbulent
3030,2.0949012002907073,1.654928968017967,Transition
3031,2.7251361138961205,1.9368642976777288,Turbulent
3032,0.9438035667039779,1.9711848152846787,Transition
3033,1.5102354491951484,1.3160271989819337,Transition
3034,1.9687377458142437,1.288505889500101,Transition
3035,1.060460988187502,1.0900408353110245,Laminar
3036,1.906644152474044,1.7120049847907088,Transition
3037,1.215913975913279,1.3712607359964557,Laminar
3038,1.2961580918802622,1.7124324089602778,Transition
3039,1.0935899662145654,1.3599128926005535,Laminar
3040,0.7764924977518102,1.0052262560570528,Laminar
3041,1.9531353245615537,1.4607775463993233,Transition
3042,0.5101832658417295,1.2479682375992227,Laminar
3043,2.4467722748437715,1.2516996408320522,Transition
3044,1.5151024228321899,1.8962787385828817,Transition
3045,0.42530867787454085,1.7104064220954323,Laminar
3046,2.6650366539499397,1.089486209828987,Transition
3047,2.508374215336525,1.1024593500394153,Transition
3048,2.27880582574565,1.7662561328649813,Turbulent
3049,1.647769616492797,1.961274762313983,Transition
3050,2.2171723056505823,1.1805288902670692,Transition
3051,1.0779311985309512,1.2692586981579188,Laminar
3052,2.1095250787851403,1.3986357181571827,Transition
3053,2.740883490557197,1.28115359572561,Transition
3054,1.7837469533355783,1.3495633813687293,Transition
3055,0.5691135436698117,1.8331511415935462,Laminar
3056,1.0838398761245465,1.203401571587276,Laminar
3057,3.0543348610521472,1.091862712120428,Transition
3058,1.8324619704625857,1.2786574006542688,Transition
3059,0.4806457958306405,1.630452318924066,Laminar
3060,3.2646955502351678,1.8400124081114062,Turbulent
3061,1.1943728801969473,1.1474116243981185,Laminar
3062,2.1986676906517064,1.4860917795827935,Transition
3063,0.5212273185886406,1.3038437241060155,Laminar
3064,1.7510252852418984,1.678428048904962,Transition
3065,1.922563320409219,1.4589019477482696,Transition
3066,1.5326305077299782,1.5341842363342253,Transition
3067,2.266405788053659,1.7140780251028094,Turbulent
3068,1.153766069167012,1.1879966229929777,Laminar
3069,2.881266877569655,1.0884818974167976,Transition
3070,2.040409729846826,1.3741597988451981,Transition
3071,1.4418395374128066,1.2683375350909405,Transition
3072,0.598556019999169,1.2130916355601902,Laminar
3073,3.234693869527127,1.946762362488367,Turbulent
3074,0.9017902505942786,1.581980723275337,Laminar
3075,1.9289195966302004,1.482878330237353,Transition
3076,0.5934495949378632,1.3352345932086855,Laminar
3077,2.4269536392000854,1.9673516629978476,Turbulent
3078,0.45162749453340933,1.7181997540359117,Laminar
3079,1.2125782277931156,1.8470638048303196,Transition
3080,1.085788393333921,1.440799601223278,Laminar
3081,1.9207878755203982,1.1706734448331515,Transition
3082,1.2658396693273155,1.407122189233653,Transition
3083,0.613800454849381,1.977346158340428,Laminar
3084,0.4133375162106736,1.1432804765695148,Laminar
3085,2.211204454241056,1.4856666451543288,Transition
3086,0.6368378037678863,1.197961998850066,Laminar
3087,0.7166219673820652,1.782582055874603,Laminar
3088,2.6345366107560046,1.3334477575506036,Transition
3089,3.2652210258999834,1.7872218151226003,Turbulent
3090,1.8639695555701454,1.5678608230341227,Transition
3091,1.88515834814516,1.1904600764621267,Transition
3092,3.2277091437613126,1.5725938857052821,Turbulent
3093,1.646770017584208,1.8634471837464157,Transition
3094,2.692898696849836,1.834557218671875,Turbulent
3095,2.707124195727845,1.643332852661786,Turbulent
3096,1.2403151811229025,1.1661686252539205,Laminar
3097,2.179853643709287,1.8415197650216686,Turbulent
3098,2.0920917929244265,1.2969568668134448,Transition
3099,0.997294316598613,1.5993190624256997,Laminar
3100,3.326137087335233,1.5004464965392663,Turbulent
3101,3.0147163352454154,1.2652060824306712,Turbulent
3102,0.8250025447279216,1.259813750204695,Laminar
3103,2.445100986707313,1.6619647278320546,Turbulent
3104,1.4406532418940228,1.6328257306894671,Transition
3105,0.812722396128788,1.7443695340674181,Laminar
3106,1.99469610819961,1.4255185427768342,Transition
3107,1.0204740089386701,1.6053866370435008,Laminar
3108,1.0506046467557666,1.3302189642368116,Laminar
3109,3.01878333238452,1.4066534616393491,Turbulent
3110,1.780357151107658,1.426018606498141,Transition
3111,2.0883489308624568,1.867559594698931,Turbulent
3112,3.0629149925051586,1.5897851017404814,Turbulent
3113,1.4131251265922233,1.3858639347280661,Transition
3114,3.2401528677928266,1.2136893716979147,Turbulent
3115,3.0531756539054626,1.5704651808871661,Turbulent
3116,2.0098238001008575,1.8208327953866876,Turbulent
3117,1.0311545976888192,1.9551634938905886,Transition
3118,2.1613099053143827,1.4198276179460279,Transition
3119,2.4577153217388616,1.9550187012394935,Turbulent
3120,2.767553876966876,1.9619375528845922,Turbulent
3121,2.690536853743161,1.7657083431225717,Turbulent
3122,3.170077033762872,1.404792467611965,Turbulent
3123,2.6368305363931452,1.0544209143929435,Transition
3124,0.4861816255617333,1.4800079587946942,Laminar
3125,2.057834403201449,1.2121691423772019,Transition
3126,2.760967511420376,1.4344238754122658,Turbulent
3127,3.2735474015603647,1.0202595971227972,Transition
3128,1.011708260034856,1.9784928051775843,Transition
3129,1.4313859692485948,1.4513048094274534,Transition
3130,2.5514070740438313,1.3015809474539064,Transition
3131,0.639142126774566,1.2088181381246617,Laminar
3132,1.879759513861487,1.334139672162308,Transition
3133,1.2978275855091335,1.7015797345153554,Transition
3134,1.8679466225067434,1.8901399497489981,Transition
3135,0.48562537896623914,1.6742191498971433,Laminar
3136,1.1030454319900362,1.8669442972545762,Transition
3137,0.4192219753038625,1.2706939988577266,Laminar
3138,1.1085393658539349,1.2809494988668049,Laminar
3139,0.7427233140915909,1.8705025040603238,Laminar
3140,2.6393139118374176,1.0841895432682933,Transition
3141,1.1588520469773163,1.8664069517327553,Transition
3142,2.3589289992687363,1.0505387811050508,Transition
3143,0.8464540997388322,1.8731833006046053,Laminar
3144,1.8588144963118975,1.0198054450285037,Transition
3145,2.4898073481032426,1.9177334871956566,Turbulent
3146,2.603606296473139,1.0160283334592317,Transition
3147,1.84768072217974,1.0101798173834933,Transition
3148,0.6342098479587364,1.9870390044105894,Laminar
3149,1.8728086346770052,1.7913851370219267,Transition
3150,0.46603978764312726,1.7457763207559207,Laminar
3151,1.6030065228477324,1.378413203020406,Transition
3152,0.908643075381581,1.3476613202402032,Laminar
3153,2.06906836307624,1.6254815331530057,Transition
3154,2.5521665995817813,1.5024815735725152,Turbulent
3155,3.269063479901061,1.2331822820616276,Turbulent
3156,1.6809096995306443,1.4055953297459625,Transition
3157,1.4208341423495323,1.4447764621071646,Transition
3158,0.8986810592272415,1.3911823253320015,Laminar
3159,3.3977743331894,1.9083357248178698,Turbulent
3160,2.1136562055715515,1.8279045121435507,Turbulent
3161,2.536573643728414,1.785235478681692,Turbulent
3162,3.2934229337485457,1.5338352073765436,Turbulent
3163,1.3117246189417942,1.796256558112547,Transition
3164,1.3089627548767302,1.8542697880559582,Transition
3165,0.9267877155425314,1.9267115147870444,Transition
3166,1.970380759941075,1.1661897526078975,Transition
3167,0.8422328551313049,1.7136788889617733,Laminar
3168,3.2870134179529296,1.9205478619520928,Turbulent
3169,2.1968050962014143,1.5317882536129603,Transition
3170,2.4793810327929244,1.4872910096713248,Turbulent
